"2490-118-LR23","CONCESIÓN DEL SERVICIO DE ESTACIONAMIENTOS CONTROLADOS DE VEHÍCULOS EN LAS VÍAS PÚBLICAS DE LA COMUNA DE PROVIDENCIA","La municipalidad de Providencia, en adelante la municipalidad, llama a licitación pública para la “CONCESIÓN DEL SERVICIO DE ESTACIONAMIENTOS CONTROLADOS DE VEHÍCULOS EN LAS VÍAS PUBLICAS DE LA COMUNA DE PROVIDENCIA”, el objetivo fundamental consiste en que el usuario pague por el uso del estacionamiento en los lugares que el municipio ha fijado para ello, por tanto, la Concesión será por el suministro, funcionamiento y explotación del servicio","Igual o superior a 5.000 UTM","09/11/2023","12/12/2023"
"1057472-170-LP23","SERVICIO DE MANTENIMIENTO SALA DE REUSO","Aprueba bases licitación pública y sus anexos para la contratación del servicio de MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA SALA DE REUSO, para el Hospital El Carmen Dr. Luis Valentín Ferrada","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","14/11/2023","24/11/2023"
"1057472-171-LQ23","CONVENIO DE MANTENIMIENTO DE EQUIPOS ENDOSCOPIA","Aprueba bases licitación pública y sus anexos para la contratación del SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE EQUIPOS Y TORRES DE ENDOSCOPIA, para el Hospital El Carmen Dr. Luis Valentín Ferrada","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","14/11/2023","24/11/2023"
"5048-63-O123","OBRA TERMINACIÓN BY PASS CASTRO","Terminación de contrato liquidado anticipadamente con cargo, comprende obras de movimiento de tierras, pavimentos, obras de drenaje y saneamiento, seguridad vial y otras obras asociadas.","No público","13/11/2023","04/12/2023"
"2793-226-LQ23","SERVICIO DE SALA CUNA Y JARDIN INFANTIL","La Municipalidad requiere contratar el servicio de sala cuna y jardín infantil para losas hijosas de los funcionariosas  y el personal de las áreas municipal, educación y salud. El servicio consiste en la entrega del beneficio a sala cuna y jardín infantil, respectivamente, de acuerdo a las disposiciones legales o reglamentarias que en general regulan el funcionamiento del Salas Cunas y Jardines Infantiles, en el Código del Trabajo, en el Reglamento vigente denominado Derecho a sala cuna, permisos de alimentación y el beneficio de extensión de la Municipalidad de Huechuraba” y sus modificaciones y lo referente al tema, señalado en la jurisprudencia emanada desde la Contraloría General de la República.
"621-919-LR23","DEGARELIX 120MG LIOF PSOL INY FAM 1000019011","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$359.229.936","13/11/2023","13/12/2023"
"548874-123-LR23","SERVICIO EXTERNO DE AGENTES CALL CENTER IPS","SERVICIO EXTERNO DE PROVISIÓN DE AGENTES DE APOYO AL CALL CENTER INSTITUCIONAL PARA LA GESTIÓN DE DEMANDA EXTRAORDINARIA DE USUARIOS Y USUARIAS DE LOS CANALES REMOTOS DE ATENCIÓN TELEFÓNICA POR DEMANDA MASIVA ADICIONAL EMANADA DE LA LEY 21.419 Y OTROS BENEFICIOS ENCOMENDADOS A IPS”","Igual o superior a 5.000 UTM","30/10/2023","05/12/2023"
"1057500-107-LQ23","RESIDENCIA PROTEGIDA PARA SSMSO 24 MESES","El Servicio de Salud Metropolitano Sur Oriente, en adelante también el “SERVICIO o S.S.M.S.O.” requiere efectuar la contratación del “Servicios de Residencia Protegida para la Red del Servicio de Salud Metropolitano Sur Oriente”, conforme a las condiciones y especificaciones técnicas establecidas en las presentes Bases.
"3498-20-LP23","MEJORAMIENTO MULTICANCHA SECTOR LOBERIA","MEJORAR CARPETA Y MOBILIARIO DEPORTIVO Y ENTORNO DE LA MULTICANCHA DEL SECTOR DE LA LOBERIA.","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","13/11/2023","30/11/2023"
"3498-19-LP23","CONSTRUCCION SEDE SOCIAL SECTOR EL TOLLO","REALIZAR LA CONTRUCCION DE UNA SEDE SOCIAL EN EL SECTOR EL TOLLO DE LA COMUNA DE COBQUECURA.","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","13/11/2023","30/11/2023"
"621-925-LR23","CALCITRIOL 05 MCG CP  1000018895","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$1.496.497.282","13/11/2023","13/12/2023"
"680529-2-LE23","SERV. MANT. CUATR. SIST. CLIMAT. Y VENT. JGDO.FAM.","Servicio de Mantención Cuatrimestral del Sistema de Climatización y Ventilción Edificio Juzgado de Familia de Parral, consistente en 3 mantenc. al año, cada 4 meses, de acuerdo a EETT adjuntas. El  sist. de climatizac. es en base a equipos de aire acondic. tipo VRV con recuperac. de calor, con unidades tipo cassette y Pools de trabajo con conexión a ductos y distribuc. con difusores.","986,81 UF","13/11/2023","27/11/2023"
"1057499-58-LQ23","CONTRATO DE SUMINISTRO PARA ADQUISICIÓN DE CINTAS PARA DETERMINACIÓN DE GLICEMIA PARA LA RED DE APS DEL SSMS","La presente licitación requiere la adquisición de cintas de glicemia con equipos en comodato, a objeto de selecciona a quien de acuerdo a las presentes bases de licitación cumple con las mejores condiciones para proveer la red del SSMS","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","13/11/2023","04/12/2023"
"828-9-O123","REPOSICION COMPLEJO EDUCACIONAL MELINKA","REPOSICION COMPLEJO EDUCACIONAL MELINKA, COMUNA DE GUAITECAS","No público","13/11/2023","04/01/2024"
"621-928-LE23","CUBRE CALZADO PARA USO EN PABELLON 1000019035","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$40.610.292","13/11/2023","27/11/2023"
"828-10-O123","CONSTRUCCION Y EQUIPAMIENTO FERIA HORTICOLA PUERTO","CONSTRUCCION Y EQUIPAMIENTO FERIA HORTICOLA PUERTO AYSEN - PROYECTO ESPECIALIDADES.","No público","30/10/2023","01/12/2023"
"1091-25-LE23","Adquisición de contenedor acondicionado.","El objeto de la Licitación es adjudicar a un solo oferente la adquisición de un contenedor acondicionado, para Parque Nacional Nahuelbuta en la Región de La Araucanía, según punto 9.1 de las presentes bases administrativas.","$8.500.000","13/11/2023","23/11/2023"
"1113403-40-LR23","PROYECTO DE CONSERVACIÓN JARDÍN INFANTIL ESPERANZA","El Servicio Local de Educación Pública de Gabriela Mistral, requiere la contratación de la obra denominada “PROYECTO DE CONSERVACIÓN PARA JARDÍN INFANTIL ESPERANZA”, para lo cual ha desarrollado las presentes Bases Técnicas, las cuales se complementarán siempre con las Bases Administrativas de la presente licitación, además de planos referenciales y aclaraciones realizadas dentro del proceso licitatorio en la plataforma de Mercado Público.","Igual o superior a 5.000 UTM","25/10/2023","27/11/2023"
"1082957-69-LE23","Adquisición de Licencia Software Sitefinity para la administración creación y optimización de los sitios web y experiencias digitales de ProChile.","ProChile invita a participar en el proceso de adquisición del software Sitefinity plataforma de sistema de gestión de contenido (CMS) Sitefinity, para la administración, creación, y optimización de los sitios web y experiencias digitales, para cubrir las necesidades de ProChile, se requiere licencia 1 Domain, Unlimited Servers, 10 BE Users o equivalente.","$14.925.023","13/11/2023","24/11/2023"
"5955-10-LE23","SERVICIO DE PRODUCCIÓN DE EVENTOS","CONTRATO SUMINSTRO PARA EL SERVICIO DE PRODUCCIÓN DE EVENTOS ,APLIFICACIÓN E ILUMINACIÓN PARA ACTIVIDADES MUNICIPALES PARA EL AÑO 2024","Entre 100 y 1000 UTM","14/11/2023","30/11/2023"
"1057402-283-LE23","SILLAS ERGONOMICAS HCM 2023-2024","El propósito de la licitación es contar con 01 contrato de suministro por la adquisición de “SILLAS ERGONOMICAS HCM 2023-2024”, que permita el aprovisionamiento oportuno de los productos necesarios en la atención de los usuarios del Hospital para los años 2023-2024, en las circunstancias que estos productos no fueran provistos por la Central Nacional de Abastecimiento de los Servicios de Salud, ni puedan ser adquiridas en catálogos electrónicos del Convenio Marco por ser adquisiciones menores a 100 UTM o en las Compras Coordinadas y/o Conjuntas del Ministerio de Salud, o bien su adquisición sea desventajosa respecto al resultado de la presente licitación, cuyas condiciones más ventajosas serán informadas en la oportunidad correspondiente a la Dirección de Compras, en conformidad con lo dispuesto en el artículo 15 del D.S. Nº 250, de 2004, del Ministerio de Hacienda.
"1091793-15-LR23","CONTRATO DE SERVICIOS DE ASISTENCIA TECNICA","SERVICIOS DE ASISTENCIA TECNICA PARA PROYECTOS CON ENTREGA DIRECTA DE APORTES FINANCIADOS POR INDESPA","$500.000.000","25/10/2023","24/11/2023"
"1593-41-LE23","Soporte Storage Dell Compellent SC4020","El objetivo de esta licitación es la renovación de servicio de Soporte de hardware para storage Dell Compellent SC4020 y sus dos chasis de expansión SC200 y un chasis de expansión SC400 de la Superintendencia de Servicios Sanitarios","Entre 100 y 1000 UTM","14/11/2023","24/11/2023"
"621-936-LR23","COMPRESA GASA ESTERIL 45X45 CM PAQ 5 UN  1000019053","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$2.061.662.434","14/11/2023","14/12/2023"
"2358-79-LE23","pc y office 2019sc secplan 67 archicadsc secplan 72 repuestos retroexcavadora VOLVOsc dao 140 tabletsc dpto social 322","pc y office 2019/sc secplan 67; archicad/sc secplan 72; repuestos retroexcavadora VOLVO/sc dao 140; tablet/sc dpto social 322","$20.070.000","14/11/2023","24/11/2023"
"1738-59-LP23","CONSERVACIÓN LUMINARIAS BARRIO ESTACION","“CONSERVACIÓN LUMINARIAS BARRIO ESTACION DE VILLA ALEGRE ETAPA 1"" reposición de 41 luminarias del sistema de alumbrado público del sector barrio estación de Villa Alegre por tecnología LED, además del recambio del sistema de puesta a tierra y tableros de distribución, la instalación de conductores, postes y ganchos.","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","14/11/2023","05/12/2023"
"1057492-164-LE23","SUMINISTRO DE EXTINTORES DE INCENDIO","SUMINISTRO DE EXTINTORES DE INCENDIO","Entre 100 y 1000 UTM","14/11/2023","24/11/2023"
"2026-181-LE23","EQUIPOS Y EQUIPAMIENTOS  CESFAM URBANO QUINTERO","“ADQUISICIÓN DE EQUIPOS Y EQUIPAMIENTOS PARA CESFAM
"3764-81-LR23","SERVICIO DE MANTENCIÓN DE ÁREAS VERDES COMUNA DE NANCAGUA","CONTRATAR EL SERVICIO DE MANTENCIÓN DE ÁREAS VERDES, COMUNA DE NANCAGUA, POR 48 MESES.","$1.032.000.000","25/10/2023","27/11/2023"
"527481-83-LP23","DIDECO-MATERIALES DE CONST.  DIF. ORGANIZACIONES","ADQUISICION DE MATERIALES DE CONSTRUCCION PARA SER ENTEGADOS A DIFERENTES ORGANIZACIONES DE LA COMUNA DE COMBARBALA.","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","13/11/2023","23/11/2023"
"3443-64-LE23","INSUMOS VETERINARIOS Y AGRICOLAS","INSUMOS VETERINARIOS Y AGRICOLAS","Entre 100 y 1000 UTM","14/11/2023","24/11/2023"
"4239-64-LE23","ADQUISICION DE DELANTALES PARA ESCUELA D-758","ADQUISICIÓN DE DELANTALES PARA ALUMNOS ESCUELA RAMIRO ROA D-758 CURANILAHUE.
"2667-98-LQ23","CONTRATACION DE SEGUROS GENERALES PARA LA MUNICIPALIDAD DE VITACURA INCLUIDAS LAS AREAS DE EDUCACION Y SALUD","El objeto de la presente licitación es contratar a una o más personas naturales o jurídicas, que prestará el servicio de los seguros generales de bienes muebles e inmuebles y vehículos motorizados para la Municipalidad de Vitacura, incluidas las áreas de Educación y Salud, a contar de las 12:00 horas del día 31 de diciembre de 2023, conforme se detallan en las BT de este proceso licitatorio, por el período de un (1) año.
"796297-43-LP23","004 GBS RECUPERACIÓN DE BAÑOS BAHÍA CATALINA","La presente especificación, tienen como objeto definir los parámetros técnicos para realizar la recuperación de 02 baños pertenecientes al dormitorio Nº 3 de Bahía Catalina dependiente del Grupo Base Aérea de la IVª Brigada Aérea, además de la habilitación de 02 salas de uso múltiple. 
"621-921-LR23","CARBACOL 001% SOL.INTRAOCULAR FRA 15ML 1000018951","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$340.046.308","13/11/2023","13/12/2023"
"1057500-108-LQ23","RESIDENCIA PROTEGIDA PUENTE ALTO24 MESES","El Servicio de Salud Metropolitano Sur Oriente, en adelante también el “SERVICIO o S.S.M.S.O.” requiere efectuar la contratación del “Servicios de Residencia Protegida para la Comuna de Puente Alto”, conforme a las condiciones y especificaciones técnicas establecidas en las presentes Bases.
"621-922-LR23","RISPERIDONA 25 MG POLVLIOF SUS INY FAM 1000018952","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$1.540.937.400","13/11/2023","13/12/2023"
"2295-201-LE23","ADQUISICIÓN DE LECTURAS COMPLEMENTARIAS. TEXTOS DE INGLÉS Y OTROS ESCUELA JUAN LUIS SAN FUENTES","Las presentes bases tienen por objeto reglamentar, la ADQUISICIÓN DE LECTURAS COMPLEMENTARIAS. TEXTOS DE INGLÉS Y OTROS, ESCUELA JUAN LUIS SAN FUENTES, según condiciones establecidas en antecedentes que integran la presente licitación.","Entre 100 y 1000 UTM","13/11/2023","28/11/2023"
"1075963-622-LE23","ADQUISICIÓN DE BOTONES DE GASTROSTOMIA","ADQUISICIÓN DE BOTONES DE GASTROSTOMIA","Entre 100 y 1000 UTM","13/11/2023","23/11/2023"
"2490-119-LQ23","ADQUISICIÓN DE TARJETAS DE ALIMENTOS PARA LA MUNICIPALIDAD DE PROVIDENCIA 2024","La Municipalidad de Providencia requiere la adquisición de 2.650 tarjetas tipo giftcard canjeables por alimentos, para ser entregadas a personas carentes de recursos o en vulnerabilidad social, y/o acogidas al Programa Social Canasta Familiar 2024.","$160.500.000","13/11/2023","28/11/2023"
"1058024-26-LQ23","CONVENIO SUMINISTRO FENTANILO nvc","El Complejo Asistencial “Dr. Víctor Ríos Ruiz” Los Ángeles, mediante su programación anual de compras y de acuerdo con su necesidad, requiere licitar el “CONVENIO SUMINISTRO FENTANILO”, con la finalidad de adquirir estos fármacos para el Centro de Costo Farmacia Clínica del Complejo Asistencial.","$124.000.000","13/11/2023","04/12/2023"
"817607-4-LP23","LEASING OPERATIVO CAMIONETAS MUNICIPALIDAD RIO IBAÑEZ","SE REFIERE A LA CONTRATACION DEL LEASING OPERATIVO PARA EL ARRIENDO DE 2 CAMIONETAS, NUEVAS, 4x4, DOBLE CABINA, PETROLERA Y DE ACUERDO A TERMINOS DE REFERENCIA","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","13/11/2023","27/11/2023"
"1057956-12-LR23","REP. POSTA DE SALUD RURAL EL ROSARIO VICTIORIA","REPOSICIÓN POSTA DE SALUD RURAL EL ROSARIO, VICTORIA.","Igual o superior a 5.000 UTM","30/10/2023","30/11/2023"
"548874-122-LP23","SERV. HABILITACIÓN DIRECCIÓN REGIONAL ATACAMA.","SERVICIO HABILITACIÓN DIRECCIÓN REGIONAL ATACAMA.","$85.172.465","02/11/2023","27/11/2023"
"1019-99-LE23","ADQUISICIÓN DE VESTUARIO Y CALZADO PARA FUNCIONARIOS A CARGO DE TAREAS DE FISCALIZACIÓN YO MONITOREO DE CALIDAD","El objetivo general de esta licitación, es la adquisición de vestimenta y calzado de terreno para funcionarios del área de medio ambiente regional y del Departamento de Conservación y Protección de Recursos Hídricos que ejecutan labores de fiscalización y/o muestreo.","Entre 100 y 1000 UTM","13/11/2023","23/11/2023"
"761-98-LE23","SERVICIO EJECUCION FOCUS GROUP E17222-2023","""SERVICIO DE PRODUCCIÓN, ELABORACIÓN, DISEÑO Y EJECUCIÓN DE GRUPOS FOCALES (FOCUS GROUP): RESIGNIFICACIÓN Y USO DE PLAZA BAQUEDANO POR PARTE DE LA CIUDADANIA” E17222-2023
"948356-170-LP23","Adquisición Medicamentos Analgésicos de Acción Central y otros","Adquisición Medicamentos Analgésicos de Acción Central y otros, por Sistema de Suministro para el Hospital Dipreca de la Dirección de Previsión de Carabineros de Chile.","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","13/11/2023","24/11/2023"
"979-79-LP23","SISTEMA GNSS","Este Sistema puede funcionar de forma independiente como equipo topográfico dando georreferenciación a puntos específicos de una estructura tipo puente, levantamientos rápidos de emergencia y apoyo con toma de puntos de control en la fotogrametría con RPA.","$80.915.200","13/11/2023","24/11/2023"
"4291-115-LQ23","CONVENIO DE SUMINISTRO SERVICIO DE DOSIMETRIA PARA","CONVENIO DE SUMINISTRO SERVICIO DE DOSIMETRIA PARA PERSONAL Y ALUMNOS UNIVERSIDAD DE ANTOFAGASTA
"3737-34-LE23","Adq. Medicamentos para Diversos Programas","La Necesidad de Adquirir Medicamentos para Programas de Cuidados Paliativos, Gestión, Fofar y Uapo","$7.316.216","14/11/2023","27/11/2023"
"528208-73-LR23","SERV. RETIRO ESCOMBROS VOLUMINOSOS Y ASIMILABLES","Concesionar el servicio de retiro y transporte de escombros, residuos voluminosos y asimilables, de
"621-930-LR23","INSUL ASPAR 100UML SOL.IN LAPIZ REUT+AG 1000018954","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$1.045.403.100","14/11/2023","14/12/2023"
"730566-49-LE23","Servicio Optimización del Pipeline de Integración","El Ministerio de Desarrollo Social y Familia tiene como propósito la implementación de un proyecto para reforzar y robustecer, integración y de implementación CICD con Jenkis para la automatización de labores de integración continua para Migración de aplicaciones a contenedores Docker, despliegue en Kubernetes y CICD con Jenkis, además de la integración de los pipelines desplegados tanto On-Premise c, en concordancia con las directrices establecidas por la ley N° 21.180, sobre transformación digital del Estado y la Dirección de Presupuestos en materia de adquisición de infraestructura tecnológica.","$63.000.000","14/11/2023","24/11/2023"
"188-123-LE23","ARRIENDO VEHICULOS CON COMBUSTIBLE","ADQUISICION DE ARRIENDO DE VEHICULOS MOTORIZADOS LIVIANOS Y MEDIANOS CON COMBUSTIBLE","Entre 100 y 1000 UTM","14/11/2023","27/11/2023"
"3603-134-LE23","Adquisición materiales de construcción. SP2479","Solicitud de pedido N 2479 de la DIDECO, Programa Oficina de Vivienda y Espacios Públicos, que solicita la adquisición de diferentes materiales de construcción.","Entre 100 y 1000 UTM","14/11/2023","24/11/2023"
"1221016-105-LE23","Adquisición de Medicamentos","ADQUISICIÓN DE MEDICAMENTOS PARA ATENCIÓN PRIMARIA DE SALUD","Entre 100 y 1000 UTM","14/11/2023","28/11/2023"
"3558-34-LE23","Contratación Servicios De Recolección De Residuos","Se requiere contratar servicios para recolección, transporte y disposición final de residuos correspondientes a dependencias del CESFAM, CECOSF y  Postas de Salud Rural del departamento de salud comunal de Pencahue.","Entre 100 y 1000 UTM","14/11/2023","28/11/2023"
"791756-7-LE23","LE-1361-Mant. Preventiva y Correctiva del Ascensor","El objeto de la presente licitación es la contratación de los servicios de mantención preventiva y correctiva para el ascensor ubicado en Av. Recoleta N° 672, de la Dirección Regional Metropolitana Santiago Norte, del SII. Los oferentes deberán en las prestaciones del servicio dar pleno cumplimiento a la normativa vigente sobre la materia de mantención e inspección periódica del ascensor y las especificaciones técnicas establecidas en las presentes bases.","Entre 100 y 1000 UTM","08/11/2023","27/11/2023"
